[00:40:48] [User Authenticator #12/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:40:48] [Server thread/INFO]: tannerd88[/209.6.44.49:50593] logged in with entity id 67912 at (-4319.629877346516, 66.0, -1395.9815485744612)
[00:40:48] [Server thread/INFO]: tannerd88 joined the game
[00:41:13] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[00:41:13] [Server thread/INFO]: tannerd88 left the game
[00:53:39] [User Authenticator #13/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[00:53:39] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:51133] logged in with entity id 68217 at (-4267.6744764885, 87.0, -1504.3030276004313)
[00:53:39] [Server thread/INFO]: papajohnxiiv joined the game
[00:56:42] [User Authenticator #14/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:56:42] [Server thread/INFO]: tannerd88[/209.6.44.49:50832] logged in with entity id 68796 at (-4317.201584853404, 66.0, -1390.557806221159)
[00:56:42] [Server thread/INFO]: tannerd88 joined the game
[01:00:59] [Server thread/INFO]: <tannerd88> hello?
[01:01:14] [Server thread/INFO]: papajohnxiiv lost connection: Disconnected
[01:01:14] [Server thread/INFO]: papajohnxiiv left the game
[01:03:40] [User Authenticator #15/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[01:03:40] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:52583] logged in with entity id 70868 at (-4313.354198407072, 89.49390748022948, -1438.1442352129518)
[01:03:40] [Server thread/INFO]: papajohnxiiv joined the game
[01:05:52] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[01:05:52] [Server thread/INFO]: tannerd88 left the game
[01:05:55] [User Authenticator #16/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[01:05:55] [Server thread/INFO]: tannerd88[/209.6.44.49:50851] logged in with entity id 71347 at (-4350.986378169079, 47.71432155689964, -1290.621015449961)
[01:05:55] [Server thread/INFO]: tannerd88 joined the game
[01:07:43] [Server thread/WARN]: Trying to add entity with duplicated UUID dffe8545-453a-43ee-b9bb-144a0243b04d. Existing minecraft:armor_stand#71787, new: minecraft:armor_stand#71787
[01:13:29] [Server thread/WARN]: Trying to add entity with duplicated UUID 11431b92-c667-470a-898a-c795c2c4abf8. Existing minecraft:armor_stand#73179, new: minecraft:armor_stand#73179
[01:16:52] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:19:19] [Server thread/INFO]: papajohnxiiv has made the advancement [Hot Stuff]
[01:20:40] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to papajohnxiiv]
[01:22:03] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:26:59] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:28:49] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:31] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:58] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:31:13] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:33:47] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:34:44] [Server thread/INFO]: <tannerd88> can you hear me?
[01:35:00] [Server thread/INFO]: <tannerd88> i cant hear you anymore
[01:55:49] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:00:36] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:03:26] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:07:26] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/85431, l='ServerLevel[world]', x=-4598.35, y=93.44, z=-463.47]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90000, l='ServerLevel[world]', x=-4543.29, y=72.49, z=-446.38]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90001, l='ServerLevel[world]', x=-4542.33, y=80.32, z=-447.35]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90001, l='ServerLevel[world]', x=-4542.33, y=80.32, z=-447.35]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90002, l='ServerLevel[world]', x=-4544.72, y=75.52, z=-449.34]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90002, l='ServerLevel[world]', x=-4544.72, y=75.52, z=-449.34]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90003, l='ServerLevel[world]', x=-4543.41, y=71.58, z=-451.69]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90003, l='ServerLevel[world]', x=-4543.41, y=71.58, z=-451.69]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90042, l='ServerLevel[world]', x=-4543.26, y=71.67, z=-444.34]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90042, l='ServerLevel[world]', x=-4543.26, y=71.67, z=-444.34]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90046, l='ServerLevel[world]', x=-4543.31, y=70.45, z=-442.75]
[02:13:04] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90046, l='ServerLevel[world]', x=-4543.31, y=70.45, z=-442.75]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90615, l='ServerLevel[world]', x=-4550.56, y=82.53, z=-476.68]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90615, l='ServerLevel[world]', x=-4550.56, y=82.53, z=-476.68]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90616, l='ServerLevel[world]', x=-4551.39, y=86.48, z=-473.60]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90616, l='ServerLevel[world]', x=-4551.39, y=86.48, z=-473.60]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90617, l='ServerLevel[world]', x=-4548.62, y=82.41, z=-473.28]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90617, l='ServerLevel[world]', x=-4548.62, y=82.41, z=-473.28]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90618, l='ServerLevel[world]', x=-4552.57, y=86.62, z=-473.69]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90618, l='ServerLevel[world]', x=-4552.57, y=86.62, z=-473.69]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90619, l='ServerLevel[world]', x=-4550.75, y=81.54, z=-472.36]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90619, l='ServerLevel[world]', x=-4550.75, y=81.54, z=-472.36]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90620, l='ServerLevel[world]', x=-4547.74, y=82.32, z=-474.68]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90620, l='ServerLevel[world]', x=-4547.74, y=82.32, z=-474.68]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90625, l='ServerLevel[world]', x=-4552.67, y=88.55, z=-465.57]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90625, l='ServerLevel[world]', x=-4552.67, y=88.55, z=-465.57]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90626, l='ServerLevel[world]', x=-4551.53, y=89.71, z=-465.53]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90626, l='ServerLevel[world]', x=-4551.53, y=89.71, z=-465.53]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90627, l='ServerLevel[world]', x=-4550.43, y=91.61, z=-471.42]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90627, l='ServerLevel[world]', x=-4550.43, y=91.61, z=-471.42]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90628, l='ServerLevel[world]', x=-4551.64, y=90.46, z=-469.47]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90628, l='ServerLevel[world]', x=-4551.64, y=90.46, z=-469.47]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90629, l='ServerLevel[world]', x=-4554.32, y=88.71, z=-472.59]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90629, l='ServerLevel[world]', x=-4554.32, y=88.71, z=-472.59]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90639, l='ServerLevel[world]', x=-4552.70, y=87.47, z=-473.62]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90639, l='ServerLevel[world]', x=-4552.70, y=87.47, z=-473.62]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90703, l='ServerLevel[world]', x=-4551.65, y=82.74, z=-465.59]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90703, l='ServerLevel[world]', x=-4551.65, y=82.74, z=-465.59]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90704, l='ServerLevel[world]', x=-4552.42, y=82.58, z=-462.43]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90704, l='ServerLevel[world]', x=-4552.42, y=82.58, z=-462.43]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90705, l='ServerLevel[world]', x=-4551.29, y=83.36, z=-461.58]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90705, l='ServerLevel[world]', x=-4551.29, y=83.36, z=-461.58]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90706, l='ServerLevel[world]', x=-4552.50, y=82.55, z=-464.43]
[02:16:08] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90706, l='ServerLevel[world]', x=-4552.50, y=82.55, z=-464.43]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90850, l='ServerLevel[world]', x=-4557.66, y=82.38, z=-460.40]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90850, l='ServerLevel[world]', x=-4557.66, y=82.38, z=-460.40]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90851, l='ServerLevel[world]', x=-4561.30, y=80.62, z=-456.60]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90851, l='ServerLevel[world]', x=-4561.30, y=80.62, z=-456.60]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90852, l='ServerLevel[world]', x=-4561.50, y=81.52, z=-456.63]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90852, l='ServerLevel[world]', x=-4561.50, y=81.52, z=-456.63]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90853, l='ServerLevel[world]', x=-4553.65, y=81.46, z=-457.28]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/90853, l='ServerLevel[world]', x=-4553.65, y=81.46, z=-457.28]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['White Carpet'/90915, l='ServerLevel[world]', x=-4571.48, y=84.53, z=-484.59]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['White Carpet'/90915, l='ServerLevel[world]', x=-4571.48, y=84.53, z=-484.59]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/90927, l='ServerLevel[world]', x=-4571.54, y=83.38, z=-484.66]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/90927, l='ServerLevel[world]', x=-4571.54, y=83.38, z=-484.66]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90928, l='ServerLevel[world]', x=-4567.56, y=82.60, z=-478.67]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90928, l='ServerLevel[world]', x=-4567.56, y=82.60, z=-478.67]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90929, l='ServerLevel[world]', x=-4568.51, y=86.28, z=-482.56]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90929, l='ServerLevel[world]', x=-4568.51, y=86.28, z=-482.56]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90930, l='ServerLevel[world]', x=-4567.39, y=83.58, z=-482.43]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90930, l='ServerLevel[world]', x=-4567.39, y=83.58, z=-482.43]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/90931, l='ServerLevel[world]', x=-4567.69, y=86.31, z=-482.56]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/90931, l='ServerLevel[world]', x=-4567.69, y=86.31, z=-482.56]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90932, l='ServerLevel[world]', x=-4567.64, y=83.46, z=-484.69]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90932, l='ServerLevel[world]', x=-4567.64, y=83.46, z=-484.69]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Flower Pot'/90933, l='ServerLevel[world]', x=-4572.65, y=84.27, z=-483.46]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Flower Pot'/90933, l='ServerLevel[world]', x=-4572.65, y=84.27, z=-483.46]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Oxeye Daisy'/90934, l='ServerLevel[world]', x=-4572.28, y=84.26, z=-483.50]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Oxeye Daisy'/90934, l='ServerLevel[world]', x=-4572.28, y=84.26, z=-483.50]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90935, l='ServerLevel[world]', x=-4564.40, y=82.41, z=-483.46]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90935, l='ServerLevel[world]', x=-4564.40, y=82.41, z=-483.46]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['White Carpet'/90936, l='ServerLevel[world]', x=-4571.55, y=84.26, z=-482.67]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['White Carpet'/90936, l='ServerLevel[world]', x=-4571.55, y=84.26, z=-482.67]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Torch'/90946, l='ServerLevel[world]', x=-4571.49, y=88.46, z=-480.65]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Torch'/90946, l='ServerLevel[world]', x=-4571.49, y=88.46, z=-480.65]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90947, l='ServerLevel[world]', x=-4567.27, y=83.47, z=-476.49]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90947, l='ServerLevel[world]', x=-4567.27, y=83.47, z=-476.49]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/90949, l='ServerLevel[world]', x=-4571.57, y=87.41, z=-480.49]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Fence'/90949, l='ServerLevel[world]', x=-4571.57, y=87.41, z=-480.49]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90950, l='ServerLevel[world]', x=-4570.56, y=82.49, z=-476.31]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90950, l='ServerLevel[world]', x=-4570.56, y=82.49, z=-476.31]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90951, l='ServerLevel[world]', x=-4568.62, y=82.34, z=-480.51]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90951, l='ServerLevel[world]', x=-4568.62, y=82.34, z=-480.51]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90962, l='ServerLevel[world]', x=-4559.48, y=82.40, z=-462.44]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/90962, l='ServerLevel[world]', x=-4559.48, y=82.40, z=-462.44]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90964, l='ServerLevel[world]', x=-4560.51, y=79.52, z=-462.61]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90964, l='ServerLevel[world]', x=-4560.51, y=79.52, z=-462.61]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90968, l='ServerLevel[world]', x=-4568.42, y=82.32, z=-477.43]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/90968, l='ServerLevel[world]', x=-4568.42, y=82.32, z=-477.43]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90974, l='ServerLevel[world]', x=-4568.50, y=86.60, z=-473.51]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90974, l='ServerLevel[world]', x=-4568.50, y=86.60, z=-473.51]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90976, l='ServerLevel[world]', x=-4568.30, y=87.73, z=-474.36]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/90976, l='ServerLevel[world]', x=-4568.30, y=87.73, z=-474.36]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90977, l='ServerLevel[world]', x=-4567.49, y=83.28, z=-474.45]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/90977, l='ServerLevel[world]', x=-4567.49, y=83.28, z=-474.45]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90978, l='ServerLevel[world]', x=-4567.65, y=83.26, z=-473.37]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/90978, l='ServerLevel[world]', x=-4567.65, y=83.26, z=-473.37]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90986, l='ServerLevel[world]', x=-4552.55, y=85.68, z=-449.73]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/90986, l='ServerLevel[world]', x=-4552.55, y=85.68, z=-449.73]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91020, l='ServerLevel[world]', x=-4551.36, y=83.45, z=-451.32]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91020, l='ServerLevel[world]', x=-4551.36, y=83.45, z=-451.32]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91021, l='ServerLevel[world]', x=-4551.44, y=83.42, z=-450.41]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91021, l='ServerLevel[world]', x=-4551.44, y=83.42, z=-450.41]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91022, l='ServerLevel[world]', x=-4551.54, y=86.33, z=-448.35]
[02:16:09] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91022, l='ServerLevel[world]', x=-4551.54, y=86.33, z=-448.35]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91083, l='ServerLevel[world]', x=-4567.53, y=87.30, z=-488.28]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91083, l='ServerLevel[world]', x=-4567.53, y=87.30, z=-488.28]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91084, l='ServerLevel[world]', x=-4568.48, y=81.58, z=-486.57]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91084, l='ServerLevel[world]', x=-4568.48, y=81.58, z=-486.57]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91085, l='ServerLevel[world]', x=-4563.35, y=82.33, z=-485.48]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91085, l='ServerLevel[world]', x=-4563.35, y=82.33, z=-485.48]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91111, l='ServerLevel[world]', x=-4552.30, y=93.37, z=-452.47]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/91111, l='ServerLevel[world]', x=-4552.30, y=93.37, z=-452.47]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91112, l='ServerLevel[world]', x=-4554.34, y=93.60, z=-455.51]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91112, l='ServerLevel[world]', x=-4554.34, y=93.60, z=-455.51]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91113, l='ServerLevel[world]', x=-4557.54, y=91.50, z=-456.54]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/91113, l='ServerLevel[world]', x=-4557.54, y=91.50, z=-456.54]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91114, l='ServerLevel[world]', x=-4554.51, y=92.49, z=-456.73]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91114, l='ServerLevel[world]', x=-4554.51, y=92.49, z=-456.73]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91176, l='ServerLevel[world]', x=-4557.52, y=81.26, z=-440.51]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91176, l='ServerLevel[world]', x=-4557.52, y=81.26, z=-440.51]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91180, l='ServerLevel[world]', x=-4552.64, y=81.49, z=-440.38]
[02:16:10] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91180, l='ServerLevel[world]', x=-4552.64, y=81.49, z=-440.38]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91324, l='ServerLevel[world]', x=-4564.39, y=83.45, z=-447.73]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91324, l='ServerLevel[world]', x=-4564.39, y=83.45, z=-447.73]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91325, l='ServerLevel[world]', x=-4564.48, y=82.58, z=-448.44]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/91325, l='ServerLevel[world]', x=-4564.48, y=82.58, z=-448.44]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91338, l='ServerLevel[world]', x=-4571.25, y=83.41, z=-489.47]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91338, l='ServerLevel[world]', x=-4571.25, y=83.41, z=-489.47]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91339, l='ServerLevel[world]', x=-4576.51, y=83.52, z=-487.30]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/91339, l='ServerLevel[world]', x=-4576.51, y=83.52, z=-487.30]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91342, l='ServerLevel[world]', x=-4573.58, y=83.27, z=-485.66]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Stairs'/91342, l='ServerLevel[world]', x=-4573.58, y=83.27, z=-485.66]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91343, l='ServerLevel[world]', x=-4573.28, y=82.64, z=-487.64]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/91343, l='ServerLevel[world]', x=-4573.28, y=82.64, z=-487.64]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Slab'/91344, l='ServerLevel[world]', x=-4572.29, y=83.72, z=-485.59]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Oak Slab'/91344, l='ServerLevel[world]', x=-4572.29, y=83.72, z=-485.59]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91345, l='ServerLevel[world]', x=-4574.34, y=79.53, z=-491.72]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91345, l='ServerLevel[world]', x=-4574.34, y=79.53, z=-491.72]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91346, l='ServerLevel[world]', x=-4574.38, y=82.70, z=-489.67]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91346, l='ServerLevel[world]', x=-4574.38, y=82.70, z=-489.67]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91350, l='ServerLevel[world]', x=-4570.49, y=82.67, z=-489.46]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91350, l='ServerLevel[world]', x=-4570.49, y=82.67, z=-489.46]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91409, l='ServerLevel[world]', x=-4578.44, y=82.68, z=-494.40]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/91409, l='ServerLevel[world]', x=-4578.44, y=82.68, z=-494.40]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91410, l='ServerLevel[world]', x=-4575.40, y=82.73, z=-489.27]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/91410, l='ServerLevel[world]', x=-4575.40, y=82.73, z=-489.27]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91413, l='ServerLevel[world]', x=-4579.35, y=83.60, z=-489.58]
[02:16:11] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/91413, l='ServerLevel[world]', x=-4579.35, y=83.60, z=-489.58]
